
Target:  36161813 
Solution:  98121011 
Votes:  10/10
Wallets: 15830:4  15835:0  15827:5  15828:14  15829:2  15826:2  15834:0  15833:3  15832:3  15831:3  

Id:  36 
Winner:  15832 
Target:  98121011 
Solution:  74842432 
Votes:  10/10
Wallets: 15830:4  15835:0  15827:5  15828:14  15829:2  15826:2  15834:0  15833:3  15832:4  15831:3  

Id:  37 
Winner:  15827 
Target:  74842432 
Solution:  48661783 
Votes:  10/10
Wallets: 15830:4  15835:0  15827:6  15828:14  15829:2  15826:2  15834:0  15833:3  15832:4  15831:3  

Id:  38 
Winner:  15834 
Target:  48661783 
Solution:  73188711 
Votes:  10/10
Wallets: 15830:4  15835:0  15827:6  15828:14  15829:2  15826:2  15834:1  15833:3  15832:4  15831:3  

Id:  39 
Winner:  15827 
Target:  73188711 
Solution:  47291014 
Votes:  10/10
Wallets: 15830:4  15835:0  15827:7  15828:14  15829:2  15826:2  15834:1  15833:3  15832:4  15831:3  

Id:  40 
Winner:  15832 
Target:  47291014 
Solution:  73841435 
Votes:  10/10
Wallets: 15830:4  15835:0  15827:7  15828:14  15829:2  15826:2  15834:1  15833:3  15832:5  15831:3  

Id:  41 
Winner:  15828 
Target:  73841435 
Solution:  27722120 
Votes:  10/10
Wallets: 15830:4  15835:0  15827:7  15828:15  15829:2  15826:2  15834:1  15833:3  15832:5  15831:3  

Id:  42 
Winner:  15835 
Target:  27722120 
Solution:  12375753 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:7  15828:15  15829:2  15826:2  15834:1  15833:3  15832:5  15831:3  

Id:  43 
Winner:  15832 
Target:  12375753 
Solution:  27468809 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:7  15828:15  15829:2  15826:2  15834:1  15833:3  15832:6  15831:3  

Id:  44 
Winner:  15827 
Target:  27468809 
Solution:  74299000 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:15  15829:2  15826:2  15834:1  15833:3  15832:6  15831:3  

Id:  45 
Winner:  15828 
Target:  74299000 
Solution:  92612890 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:16  15829:2  15826:2  15834:1  15833:3  15832:6  15831:3  

Id:  46 
Winner:  15828 
Target:  92612890 
Solution:  29464047 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:17  15829:2  15826:2  15834:1  15833:3  15832:6  15831:3  

Id:  47 
Winner:  15828 
Target:  29464047 
Solution:  13871941 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:18  15829:2  15826:2  15834:1  15833:3  15832:6  15831:3  

Id:  48 
Winner:  15828 
Target:  13871941 
Solution:  8042633 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:19  15829:2  15826:2  15834:1  15833:3  15832:6  15831:3  

Id:  49 
Winner:  15828 
Target:  8042633 
Solution:  8496979 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:20  15829:2  15826:2  15834:1  15833:3  15832:6  15831:3  

Id:  50 
Winner:  15834 
Target:  8496979 
Solution:  69978721 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:20  15829:2  15826:2  15834:2  15833:3  15832:6  15831:3  

Id:  51 
Winner:  15826 
Target:  69978721 
Solution:  43749352 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:20  15829:2  15826:3  15834:2  15833:3  15832:6  15831:3  

Id:  52 
Winner:  15829 
Target:  43749352 
Solution:  76138254 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:20  15829:3  15826:3  15834:2  15833:3  15832:6  15831:3  

Id:  53 
Winner:  15831 
Target:  76138254 
Solution:  37850123 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:20  15829:3  15826:3  15834:2  15833:3  15832:6  15831:4  

Id:  54 
Winner:  15828 
Target:  37850123 
Solution:  17175469 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:21  15829:3  15826:3  15834:2  15833:3  15832:6  15831:4  

Id:  55 
Winner:  15826 
Target:  17175469 
Solution:  43016024 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:21  15829:3  15826:4  15834:2  15833:3  15832:6  15831:4  

Id:  56 
Winner:  15829 
Target:  43016024 
Solution:  50045678 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:21  15829:4  15826:4  15834:2  15833:3  15832:6  15831:4  

Id:  57 
Winner:  15828 
Target:  50045678 
Solution:  97092092 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:22  15829:4  15826:4  15834:2  15833:3  15832:6  15831:4  

Id:  58 
Winner:  15828 
Target:  97092092 
Solution:  27842768 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:23  15829:4  15826:4  15834:2  15833:3  15832:6  15831:4  

Id:  59 
Winner:  15833 
Target:  27842768 
Solution:  59998749 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:23  15829:4  15826:4  15834:2  15833:4  15832:6  15831:4  

Id:  60 
Winner:  15828 
Target:  59998749 
Solution:  42290219 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:24  15829:4  15826:4  15834:2  15833:4  15832:6  15831:4  

Id:  61 
Winner:  15833 
Target:  42290219 
Solution:  80163881 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:24  15829:4  15826:4  15834:2  15833:5  15832:6  15831:4  

Id:  62 
Winner:  15832 
Target:  80163881 
Solution:  33623773 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:24  15829:4  15826:4  15834:2  15833:5  15832:7  15831:4  

Id:  63 
Winner:  15828 
Target:  33623773 
Solution:  86020916 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:25  15829:4  15826:4  15834:2  15833:5  15832:7  15831:4  

Id:  64 
Winner:  15828 
Target:  86020916 
Solution:  16712626 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:26  15829:4  15826:4  15834:2  15833:5  15832:7  15831:4  

Id:  65 
Winner:  15831 
Target:  16712626 
Solution:  13976152 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:26  15829:4  15826:4  15834:2  15833:5  15832:7  15831:5  

Id:  66 
Winner:  15831 
Target:  13976152 
Solution:  13282181 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:8  15828:26  15829:4  15826:4  15834:2  15833:5  15832:7  15831:6  

Id:  67 
Winner:  15827 
Target:  13282181 
Solution:  34741228 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:9  15828:26  15829:4  15826:4  15834:2  15833:5  15832:7  15831:6  

Id:  68 
Winner:  15826 
Target:  34741228 
Solution:  43562814 
Votes:  10/10
Wallets: 15830:4  15835:1  15827:9  15828:26  15829:4  15826:5  15834:2  15833:5  15832:7  15831:6  

Id:  69 
Winner:  15830 
Target:  43562814 
Solution:  82373558 
Votes:  10/10
Wallets: 15830:5  15835:1  15827:9  15828:26  15829:4  15826:5  15834:2  15833:5  15832:7  15831:6  

Id:  70 
Winner:  15834 
Target:  82373558 
Solution:  66902388 
Votes:  10/10
Wallets: 15830:5  15835:1  15827:9  15828:26  15829:4  15826:5  15834:3  15833:5  15832:7  15831:6  

Id:  71 
Winner:  15834 
Target:  66902388 
Solution:  66877176 
Votes:  10/10
Wallets: 15830:5  15835:1  15827:9  15828:26  15829:4  15826:5  15834:4  15833:5  15832:7  15831:6  

Id:  72 
Winner:  15835 
Target:  66877176 
Solution:  11193349 
Votes:  10/10
Wallets: 15830:5  15835:2  15827:9  15828:26  15829:4  15826:5  15834:4  15833:5  15832:7  15831:6  

Id:  73 
Winner:  15828 
Target:  11193349 
Solution:  94089715 
Votes:  10/10
Wallets: 15830:5  15835:2  15827:9  15828:27  15829:4  15826:5  15834:4  15833:5  15832:7  15831:6  

Id:  74 
Winner:  15826 
Target:  94089715 
Solution:  28642424 
Votes:  10/10
Wallets: 15830:5  15835:2  15827:9  15828:27  15829:4  15826:6  15834:4  15833:5  15832:7  15831:6  

Id:  75 
Winner:  15829 
Target:  28642424 
Solution:  76964256 
Votes:  10/10
Wallets: 15830:5  15835:2  15827:9  15828:27  15829:5  15826:6  15834:4  15833:5  15832:7  15831:6  

Id:  76 
Winner:  15827 
Target:  76964256 
Solution:  20835790 
Votes:  10/10
Wallets: 15830:5  15835:2  15827:10  15828:27  15829:5  15826:6  15834:4  15833:5  15832:7  15831:6  

Id:  77 
Winner:  15831 
Target:  20835790 
Solution:  14662429 
Votes:  10/10
Wallets: 15830:5  15835:2  15827:10  15828:27  15829:5  15826:6  15834:4  15833:5  15832:7  15831:7  

Id:  78 
Winner:  15828 
Target:  14662429 
Solution:  22940870 
Votes:  10/10
Wallets: 15830:5  15835:2  15827:10  15828:28  15829:5  15826:6  15834:4  15833:5  15832:7  15831:7  

Id:  79 
Winner:  15831 
Target:  22940870 
Solution:  62640169 
Votes:  10/10
Wallets: 15830:5  15835:2  15827:10  15828:28  15829:5  15826:6  15834:4  15833:5  15832:7  15831:8  

Id:  80 
Winner:  15829 
Target:  62640169 
Solution:  26131740 
Votes:  10/10
Wallets: 15830:5  15835:2  15827:10  15828:28  15829:6  15826:6  15834:4  15833:5  15832:7  15831:8  

Id:  81 
Winner:  15832 
Target:  26131740 
Solution:  87000813 
Votes:  10/10
Wallets: 15830:5  15835:2  15827:10  15828:28  15829:6  15826:6  15834:4  15833:5  15832:8  15831:8  

Id:  82 
Winner:  15828 
Target:  87000813 
Solution:  95982036 
Votes:  10/10
Wallets: 15830:5  15835:2  15827:10  15828:29  15829:6  15826:6  15834:4  15833:5  15832:8  15831:8  

Id:  83 
Winner:  15835 
Target:  95982036 
Solution:  72296470 
Votes:  10/10
Wallets: 15830:5  15835:3  15827:10  15828:29  15829:6  15826:6  15834:4  15833:5  15832:8  15831:8  

Id:  84 
Winner:  15833 
Target:  72296470 
Solution:  84119775 
Votes:  10/10
Wallets: 15830:5  15835:3  15827:10  15828:29  15829:6  15826:6  15834:4  15833:6  15832:8  15831:8  

Id:  85 
Winner:  15828 
Target:  84119775 
Solution:  3791530 
Votes:  10/10
Wallets: 15830:5  15835:3  15827:10  15828:30  15829:6  15826:6  15834:4  15833:6  15832:8  15831:8  

Id:  86 
Winner:  15828 
Target:  3791530 
Solution:  92506522 
Votes:  10/10
Wallets: 15830:5  15835:3  15827:10  15828:31  15829:6  15826:6  15834:4  15833:6  15832:8  15831:8  

Id:  87 
Winner:  15830 
Target:  92506522 
Solution:  41604198 
Votes:  10/10
Wallets: 15830:6  15835:3  15827:10  15828:31  15829:6  15826:6  15834:4  15833:6  15832:8  15831:8  

Id:  88 
Winner:  15828 
Target:  41604198 
Solution:  88887097 
Votes:  10/10
Wallets: 15830:6  15835:3  15827:10  15828:32  15829:6  15826:6  15834:4  15833:6  15832:8  15831:8  

Id:  89 
Winner:  15832 
Target:  88887097 
Solution:  31536464 
Votes:  10/10
Wallets: 15830:6  15835:3  15827:10  15828:32  15829:6  15826:6  15834:4  15833:6  15832:9  15831:8  

Id:  90 
Winner:  15834 
Target:  31536464 
Solution:  39498019 
Votes:  10/10
Wallets: 15830:6  15835:3  15827:10  15828:32  15829:6  15826:6  15834:5  15833:6  15832:9  15831:8  

Id:  91 
Winner:  15826 
Target:  39498019 
Solution:  74103175 
Votes:  10/10
Wallets: 15830:6  15835:3  15827:10  15828:32  15829:6  15826:7  15834:5  15833:6  15832:9  15831:8  

Id:  92 
Winner:  15828 
Target:  74103175 
Solution:  48784005 
Votes:  10/10
Wallets: 15830:6  15835:3  15827:10  15828:33  15829:6  15826:7  15834:5  15833:6  15832:9  15831:8  

Id:  93 
Winner:  15831 
Target:  48784005 
Solution:  78366575 
Votes:  10/10
Wallets: 15830:6  15835:3  15827:10  15828:33  15829:6  15826:7  15834:5  15833:6  15832:9  15831:9  

Id:  94 
Winner:  15828 
Target:  78366575 
Solution:  58317418 
Votes:  10/10
Wallets: 15830:6  15835:3  15827:10  15828:34  15829:6  15826:7  15834:5  15833:6  15832:9  15831:9  

Id:  95 
Winner:  15834 
Target:  58317418 
Solution:  2888197 
Votes:  10/10
Wallets: 15830:6  15835:3  15827:10  15828:34  15829:6  15826:7  15834:6  15833:6  15832:9  15831:9  

Id:  96 
Winner:  15834 
Target:  2888197 
Solution:  34427952 
Votes:  10/10
Wallets: 15830:6  15835:3  15827:10  15828:34  15829:6  15826:7  15834:7  15833:6  15832:9  15831:9  

Id:  97 
Winner:  15829 
Target:  34427952 
Solution:  28157286 
Votes:  10/10
Wallets: 15830:6  15835:3  15827:10  15828:34  15829:7  15826:7  15834:7  15833:6  15832:9  15831:9  

Id:  98 
Winner:  15830 
Target:  28157286 
Solution:  20057357 
Votes:  10/10
Wallets: 15830:7  15835:3  15827:10  15828:34  15829:7  15826:7  15834:7  15833:6  15832:9  15831:9  

Id:  99 
Winner:  15828 
Target:  20057357 
Solution:  92336371 
Votes:  10/10
Wallets: 15830:7  15835:3  15827:10  15828:35  15829:7  15826:7  15834:7  15833:6  15832:9  15831:9  

Id:  100 
Winner:  15827 
Target:  92336371 
Solution:  28040350 
Votes:  10/10
Wallets: 15830:7  15835:3  15827:11  15828:35  15829:7  15826:7  15834:7  15833:6  15832:9  15831:9  

Id:  100 
Winner:  15827 
Target:  92336371 
Solution:  28040350 
Votes:  10/10
Wallets: 15830:7  15835:3  15827:11  15828:35  15829:7  15826:7  15834:7  15833:6  15832:9  15831:9  
