
Target:  93044524 
Solution:  44464223 
Votes:  3/3
Wallets: 1566:10  1565:4  1567:14  

Id:  28 
Winner:  1566 
Target:  44464223 
Solution:  47612067 
Votes:  3/3
Wallets: 1566:11  1565:4  1567:14  

Id:  29 
Winner:  1566 
Target:  47612067 
Solution:  61354674 
Votes:  3/3
Wallets: 1566:12  1565:4  1567:14  

Id:  30 
Winner:  1566 
Target:  61354674 
Solution:  80435972 
Votes:  3/3
Wallets: 1566:13  1565:4  1567:14  

Id:  31 
Winner:  1565 
Target:  80435972 
Solution:  28028209 
Votes:  3/3
Wallets: 1566:13  1565:5  1567:14  

Id:  32 
Winner:  1567 
Target:  28028209 
Solution:  89444567 
Votes:  3/3
Wallets: 1566:13  1565:5  1567:15  

Id:  33 
Winner:  1566 
Target:  89444567 
Solution:  46377727 
Votes:  3/3
Wallets: 1566:14  1565:5  1567:15  

Id:  34 
Winner:  1567 
Target:  46377727 
Solution:  36161813 
Votes:  3/3
Wallets: 1566:14  1565:5  1567:16  

Id:  35 
Winner:  1567 
Target:  36161813 
Solution:  98121011 
Votes:  3/3
Wallets: 1566:14  1565:5  1567:17  

Id:  36 
Winner:  1567 
Target:  98121011 
Solution:  74842432 
Votes:  3/3
Wallets: 1566:14  1565:5  1567:18  

Id:  37 
Winner:  1566 
Target:  74842432 
Solution:  48661783 
Votes:  3/3
Wallets: 1566:15  1565:5  1567:18  

Id:  38 
Winner:  1567 
Target:  48661783 
Solution:  73188711 
Votes:  3/3
Wallets: 1566:15  1565:5  1567:19  

Id:  39 
Winner:  1566 
Target:  73188711 
Solution:  47291014 
Votes:  3/3
Wallets: 1566:16  1565:5  1567:19  

Id:  40 
Winner:  1567 
Target:  47291014 
Solution:  73841435 
Votes:  3/3
Wallets: 1566:16  1565:5  1567:20  

Id:  41 
Winner:  1567 
Target:  73841435 
Solution:  27722120 
Votes:  3/3
Wallets: 1566:16  1565:5  1567:21  

Id:  42 
Winner:  1566 
Target:  27722120 
Solution:  12375753 
Votes:  3/3
Wallets: 1566:17  1565:5  1567:21  

Id:  43 
Winner:  1565 
Target:  12375753 
Solution:  27468809 
Votes:  3/3
Wallets: 1566:17  1565:6  1567:21  

Id:  44 
Winner:  1567 
Target:  27468809 
Solution:  74299000 
Votes:  3/3
Wallets: 1566:17  1565:6  1567:22  

Id:  45 
Winner:  1567 
Target:  74299000 
Solution:  92612890 
Votes:  3/3
Wallets: 1566:17  1565:6  1567:23  

Id:  46 
Winner:  1567 
Target:  92612890 
Solution:  29464047 
Votes:  3/3
Wallets: 1566:17  1565:6  1567:24  

Id:  47 
Winner:  1567 
Target:  29464047 
Solution:  13871941 
Votes:  3/3
Wallets: 1566:17  1565:6  1567:25  

Id:  48 
Winner:  1566 
Target:  13871941 
Solution:  8042633 
Votes:  3/3
Wallets: 1566:18  1565:6  1567:25  

Id:  49 
Winner:  1567 
Target:  8042633 
Solution:  8496979 
Votes:  3/3
Wallets: 1566:18  1565:6  1567:26  

Id:  50 
Winner:  1567 
Target:  8496979 
Solution:  69978721 
Votes:  3/3
Wallets: 1566:18  1565:6  1567:27  

Id:  51 
Winner:  1566 
Target:  69978721 
Solution:  43749352 
Votes:  3/3
Wallets: 1566:19  1565:6  1567:27  

Id:  52 
Winner:  1565 
Target:  43749352 
Solution:  76138254 
Votes:  3/3
Wallets: 1566:19  1565:7  1567:27  

Id:  53 
Winner:  1567 
Target:  76138254 
Solution:  37850123 
Votes:  3/3
Wallets: 1566:19  1565:7  1567:28  

Id:  54 
Winner:  1567 
Target:  37850123 
Solution:  17175469 
Votes:  3/3
Wallets: 1566:19  1565:7  1567:29  

Id:  55 
Winner:  1566 
Target:  17175469 
Solution:  43016024 
Votes:  3/3
Wallets: 1566:20  1565:7  1567:29  

Id:  56 
Winner:  1565 
Target:  43016024 
Solution:  50045678 
Votes:  3/3
Wallets: 1566:20  1565:8  1567:29  

Id:  57 
Winner:  1567 
Target:  50045678 
Solution:  97092092 
Votes:  3/3
Wallets: 1566:20  1565:8  1567:30  

Id:  58 
Winner:  1567 
Target:  97092092 
Solution:  27842768 
Votes:  3/3
Wallets: 1566:20  1565:8  1567:31  

Id:  59 
Winner:  1566 
Target:  27842768 
Solution:  59998749 
Votes:  3/3
Wallets: 1566:21  1565:8  1567:31  

Id:  59 
Winner:  1566 
Target:  27842768 
Solution:  59998749 
Votes:  3/3
Wallets: 1566:21  1565:8  1567:31  
